"V1"
"1  90 173 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 174 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 175 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 176 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 177 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 178 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 179 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 180 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 181 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 182 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 183 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 184 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 185 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 186 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 187 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 188 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 189 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 190 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 191 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 192 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 193 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 194 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 195 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 196 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 197 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 198 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 199 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 200 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
""
"# Cov Agex agex+h hpijx with i,j= 1-1 1-2 1-3 2-1 2-2 2-3"
"1  89  89 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000"
"1  89  90 0.74172 0.21290 0.04538 0.07912 0.72946 0.19143"
"1  89  91 0.54509 0.32828 0.12663 0.11051 0.54629 0.34320"
"1  89  92 0.39516 0.37617 0.22867 0.11331 0.42011 0.46658"
"1  89  93 0.28133 0.37883 0.33984 0.10079 0.33013 0.56909"
"1  89  94 0.19587 0.35277 0.45136 0.08179 0.26273 0.65548"
"1  89  95 0.13285 0.31028 0.55686 0.06186 0.20951 0.72863"
"1  89  96 0.08751 0.26042 0.65207 0.04405 0.16569 0.79026"
"1  89  97 0.05584 0.20966 0.73451 0.02972 0.12882 0.84146"
"1  89  98 0.03446 0.16234 0.80320 0.01908 0.09782 0.88311"
"1  89  99 0.02056 0.12107 0.85837 0.01169 0.07219 0.91612"
"1  89 100 0.01186 0.08703 0.90111 0.00686 0.05162 0.94152"
"1  89 101 0.00662 0.06032 0.93306 0.00387 0.03569 0.96044"
"1  89 102 0.00358 0.04032 0.95610 0.00211 0.02383 0.97406"
"1  89 103 0.00188 0.02598 0.97214 0.00111 0.01535 0.98354"
"1  89 104 0.00096 0.01614 0.98290 0.00057 0.00954 0.98990"
"1  89 105 0.00047 0.00966 0.98987 0.00028 0.00571 0.99401"
"1  89 106 0.00023 0.00556 0.99421 0.00013 0.00329 0.99658"
"1  89 107 0.00010 0.00308 0.99681 0.00006 0.00182 0.99812"
"1  89 108 0.00005 0.00164 0.99832 0.00003 0.00097 0.99900"
"1  89 109 0.00002 0.00083 0.99915 0.00001 0.00049 0.99950"
"1  89 110 0.00001 0.00041 0.99959 0.00000 0.00024 0.99975"
"1  89 111 0.00000 0.00019 0.99981 0.00000 0.00011 0.99989"
"1  89 112 0.00000 0.00008 0.99992 0.00000 0.00005 0.99995"
"1  89 113 0.00000 0.00004 0.99996 0.00000 0.00002 0.99998"
"1  89 114 0.00000 0.00001 0.99999 0.00000 0.00001 0.99999"
"1  89 115 0.00000 0.00001 0.99999 0.00000 0.00000 1.00000"
"1  89 116 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 117 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 118 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 119 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 120 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 121 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 122 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 123 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 124 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 125 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 126 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 127 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 128 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 129 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 130 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 131 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 132 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 133 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 134 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 135 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 136 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 137 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 138 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 139 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 140 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 141 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 142 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 143 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 144 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 145 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 146 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 147 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 148 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 149 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 150 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
